DO_ID	OMIM_ID
DOID:0060332	614053
DOID:0060335	182170
DOID:0060334	601410
DOID:0060334	610374
DOID:0060334	610582
DOID:0050967	607136
DOID:0050965	606658
DOID:0050964	605361
DOID:8997	263300
DOID:0050969	607458
DOID:0050968	604121
DOID:14761	175700
DOID:0050963	605259
DOID:0050962	604326
DOID:14762	186400
DOID:0050961	604432
DOID:0050960	603516
DOID:14764	150250
DOID:0060348	241410
DOID:0060347	102520
DOID:0060347	201310
DOID:14766	191830
DOID:0060349	152950
DOID:14768	101400
DOID:0060342	603671
DOID:0060341	202650
DOID:0060346	255995
DOID:0050956	183086
DOID:0050955	183090
DOID:0050954	164400
DOID:0050959	608768
DOID:8986	161400
DOID:8986	605841
DOID:8986	609039
DOID:8986	612417
DOID:8986	612851
DOID:8986	614223
DOID:8986	614250
DOID:0050958	164500
DOID:14773	250250
DOID:14775	229200
DOID:14775	614170
DOID:0060359	101120
DOID:0060358	231680
DOID:14735	106100
DOID:14735	610618
DOID:14737	304110
DOID:0060351	615157
DOID:0060350	614723
DOID:0060353	616462
DOID:0060352	610253
DOID:0060355	616208
DOID:0060354	185070
DOID:0060357	246700
DOID:0060356	242840
DOID:0050945	108650
DOID:0050944	614487
DOID:0050943	613672
DOID:0050942	611390
DOID:0050949	241520
DOID:0050949	613312
DOID:0050948	193100
DOID:0050947	241530
DOID:0060360	101840
DOID:0050946	270550
DOID:0050941	611302
DOID:14743	190350
DOID:14743	190351
DOID:0060369	605909
DOID:14744	309510
DOID:14748	117550
DOID:14748	614753
DOID:0060362	101850
DOID:0060364	251300
DOID:0060363	307030
DOID:0060366	235510
DOID:0060366	616006
DOID:0060365	616367
DOID:0060368	600116
DOID:0060367	168601
DOID:8923	608035
DOID:8923	612263
DOID:8924	188030
DOID:0060371	607060
DOID:0060370	606324
DOID:14753	243500
DOID:14711	300321
DOID:14711	300406
DOID:14711	300422
DOID:14711	300581
DOID:14711	305450
DOID:14717	160150
DOID:14717	255200
DOID:14717	310400
DOID:14717	614408
DOID:14717	614807
DOID:14717	615959
DOID:0060373	258850
DOID:0060372	260300
DOID:0060375	174300
DOID:0060374	258860
DOID:0060377	608518
DOID:0060376	277170
DOID:0060378	300484
DOID:0060380	165590
DOID:0060382	258865
DOID:0060381	612913
DOID:14720	130000
DOID:14723	203750
DOID:14725	156580
DOID:0060384	101805
DOID:0060383	201170
DOID:0060386	610448
DOID:0060386	614415
DOID:0060385	601829
DOID:0060387	215045
DOID:0060389	612242
DOID:0060391	613884
DOID:0060390	609625
DOID:0060393	615656
DOID:0060392	613457
DOID:13401	607140
DOID:14731	277590
DOID:0060395	613406
DOID:0050908	614286
DOID:0060394	612001
DOID:0060397	612626
DOID:0060396	614294
DOID:0060399	136570
DOID:0060398	613444
DOID:0050902	155255
DOID:12185	166800
DOID:12185	605727
DOID:12185	608244
DOID:12185	608484
DOID:12185	611571
DOID:12185	611572
DOID:12185	612096
DOID:12185	615589
DOID:12169	115430
DOID:1455	137400
DOID:2785	220200
DOID:12177	240500
DOID:12177	607594
DOID:12177	613493
DOID:12177	613494
DOID:12177	613495
DOID:12177	613496
DOID:12177	614699
DOID:12177	614700
DOID:12177	615577
DOID:12177	615767
DOID:1485	219700
DOID:1470	608520
DOID:1470	608691
DOID:13481	187600
DOID:13481	187601
DOID:13481	273680
DOID:1474	170650
DOID:1474	608526
DOID:13482	176920
DOID:1540	608266
DOID:2861	206300
DOID:2861	206400
DOID:2861	300908
DOID:2861	613470
DOID:0090101	261740
DOID:0090100	103470
DOID:0090105	603813
DOID:0090104	606438
DOID:0090103	603218
DOID:0090102	613112
DOID:0090109	PS601198
DOID:0090108	615361
DOID:0090107	601198
DOID:0090106	261640
DOID:2842	220400
DOID:2842	612347
DOID:0090123	608643
DOID:0090122	139300
DOID:0090121	218030
DOID:0090120	162830
DOID:0090127	208250
DOID:0090126	614923
DOID:0090125	607595
DOID:0090124	208100
DOID:0090129	255120
DOID:0090128	605676
DOID:14701	606054
DOID:14702	113650
DOID:14702	610896
DOID:14705	101600
DOID:0090112	221770
DOID:0090111	609136
DOID:0090110	304790
DOID:0090116	272460
DOID:0090115	607250
DOID:0090114	136900
DOID:0090113	611943
DOID:0090119	106260
DOID:0090118	604498
DOID:0090117	249270
DOID:0090141	604931
DOID:0090140	614662
DOID:0090145	223360
DOID:0090144	222448
DOID:0090143	601216
DOID:0090142	219500
DOID:0090130	610042
DOID:0090134	615411
DOID:0090133	615282
DOID:0090132	610031
DOID:0090131	PS614039
DOID:0090138	615412
DOID:0090137	614039
DOID:0090136	615771
DOID:0090135	615763
DOID:0090139	PS604931
DOID:5041	133239
DOID:0060304	127500
DOID:0060304	612715
DOID:0060304	615402
DOID:0060303	613825
DOID:0060306	224690
DOID:0060306	613800
DOID:0060306	613803
DOID:0060306	613804
DOID:0060306	613805
DOID:0060305	249300
DOID:0060305	309300
DOID:0060308	249500
DOID:0060308	607417
DOID:0060308	608443
DOID:0060308	611090
DOID:0060308	611091
DOID:0060308	611092
DOID:0060308	611093
DOID:0060308	611095
DOID:0060308	611096
DOID:0060308	611097
DOID:0060308	611107
DOID:0060308	614020
DOID:0060308	614208
DOID:0060308	614249
DOID:0060308	614329
DOID:0060308	614333
DOID:0060308	614340
DOID:0060308	614341
DOID:0060308	614342
DOID:0060308	614343
DOID:0060308	614344
DOID:0060308	614345
DOID:0060308	614346
DOID:0060308	614347
DOID:0060308	614499
DOID:0060308	615493
DOID:0060308	615516
DOID:0060308	615541
DOID:0060308	615599
DOID:0060308	615637
DOID:0060308	615802
DOID:0060308	615817
DOID:0060308	615942
DOID:0060307	156200
DOID:0060307	612337
DOID:0060307	612580
DOID:0060307	612581
DOID:0060307	612621
DOID:0060307	613443
DOID:0060307	613970
DOID:0060307	614104
DOID:0060307	614113
DOID:0060307	614254
DOID:0060307	614255
DOID:0060307	614256
DOID:0060307	614257
DOID:0060307	614563
DOID:0060307	614607
DOID:0060307	614608
DOID:0060307	614609
DOID:0060307	615009
DOID:0060307	615074
DOID:0060307	615075
DOID:0060307	615502
DOID:0060307	615761
DOID:0060307	615828
DOID:0060307	615873
DOID:0060309	PS309510
DOID:7693	100070
DOID:7693	609782
DOID:7693	611891
DOID:7693	614375
DOID:6364	157300
DOID:0060300	610102
DOID:0060302	613789
DOID:0060301	613790
DOID:0050999	613728
DOID:0050998	614756
DOID:0050997	224050
DOID:0050997	610185
DOID:0050997	613227
DOID:0050997	615268
DOID:0050992	606552
DOID:0050991	606554
DOID:0050990	108500
DOID:0050996	616055
DOID:0050995	611907
DOID:0050994	612656
DOID:0050993	613855
DOID:0060436	608363
DOID:0060435	612475
DOID:0060438	112240
DOID:0060438	616294
DOID:0060437	615538
DOID:0060439	222700
DOID:0060430	614671
DOID:0060432	613215
DOID:0060431	613458
DOID:0060434	613533
DOID:0060433	614526
DOID:11156	206600
DOID:0060447	121820
DOID:0060446	300779
DOID:0060449	204870
DOID:0060448	121850
DOID:0060445	610048
DOID:0060444	607541
DOID:11164	217500
DOID:0060458	613681
DOID:0060457	122000
DOID:0060457	609140
DOID:0060457	609141
DOID:0060459	611936
DOID:0060450	300778
DOID:0060452	612868
DOID:0060451	122100
DOID:0060454	612867
DOID:0060453	608470
DOID:0060456	121800
DOID:0060455	602082
DOID:0060469	247200
DOID:0060468	142900
DOID:0060461	300801
DOID:0060460	613174
DOID:0060462	251450
DOID:0060462	615777
DOID:0060465	228520
DOID:0060465	614524
DOID:0060464	164280
DOID:0060464	614326
DOID:0060467	143050
DOID:0060467	236400
DOID:0060466	135300
DOID:0060466	605544
DOID:0060466	609955
DOID:0060466	611010
DOID:8864	151380
DOID:0060479	260400
DOID:11105	136880
DOID:0060472	173650
DOID:0060471	609442
DOID:0060474	263400
DOID:0060473	147920
DOID:0060473	300867
DOID:0060476	267000
DOID:0060475	615369
DOID:0060481	609460
DOID:0060480	604169
DOID:13774	103230
DOID:13774	240200
DOID:13777	226400
DOID:12449	609135
DOID:11119	137580
DOID:0060483	609313
DOID:0060482	612109
DOID:0060485	235730
DOID:0060484	612780
DOID:0060486	168605
DOID:0060488	610954
DOID:0060490	242900
DOID:0060491	609541
DOID:1380	608089
DOID:1388	205400
DOID:1386	200100
DOID:980	215500
DOID:988	157700
DOID:988	607829
DOID:988	610840
DOID:987	300042
DOID:986	104000
DOID:986	610753
DOID:990	234700
DOID:1392	177800
DOID:1391	245900
DOID:11193	185900
DOID:11193	186100
DOID:11193	186200
DOID:11193	186300
DOID:11198	188400
DOID:11199	146200
DOID:11199	307700
DOID:1338	105600
DOID:1338	224100
DOID:1338	224120
DOID:1338	613673
DOID:1338	615631
DOID:1339	105650
DOID:1339	606129
DOID:1339	610629
DOID:1339	612527
DOID:1339	612528
DOID:1339	612561
DOID:1339	612562
DOID:1339	612563
DOID:1339	613308
DOID:1339	613309
DOID:1339	614900
DOID:1339	615550
DOID:1339	615909
DOID:2752	232300
DOID:2750	232500
DOID:2754	232700
DOID:905	214100
DOID:1415	258870
DOID:2746	232600
DOID:2749	232200
DOID:2749	232220
DOID:2749	232240
DOID:2748	232400
DOID:1440	109150
DOID:2775	102660
DOID:1442	203700
DOID:2717	210900
DOID:2729	127550
DOID:2729	224230
DOID:2729	305000
DOID:2729	613987
DOID:2729	613988
DOID:2729	613989
DOID:2729	613990
DOID:2729	615190
DOID:2734	124200
DOID:2732	268400
DOID:2739	143500
DOID:2738	177850
DOID:2738	264800
DOID:2736	102500
DOID:13724	240400
DOID:13714	206780
DOID:8893	601454
DOID:8893	602723
DOID:8893	603935
DOID:8893	604316
DOID:8893	605364
DOID:8893	605606
DOID:8893	607857
DOID:8893	610707
DOID:8893	612410
DOID:8893	612599
DOID:8893	612950
DOID:0060403	613675
DOID:0060402	613776
DOID:0060405	613355
DOID:0060404	614527
DOID:0060407	601808
DOID:0060406	146390
DOID:0060409	613735
DOID:0060408	613026
DOID:0060401	614541
DOID:0060400	613604
DOID:0060414	613564
DOID:0060413	611867
DOID:0060416	612345
DOID:0060415	612513
DOID:0060418	615433
DOID:0060417	613792
DOID:0060419	609425
DOID:0060410	607872
DOID:0060412	612530
DOID:0060411	612474
DOID:6255	102200
DOID:0060425	614230
DOID:0060424	612863
DOID:0060427	300679
DOID:0060426	613638
DOID:0060428	612313
DOID:0060421	615668
DOID:0060420	613509
DOID:0060423	613544
DOID:0060422	612582
DOID:6245	553000
DOID:0060557	615217
DOID:0060556	606693
DOID:0060559	253310
DOID:0060558	PS253310
DOID:0060551	604173
DOID:0060550	200110
DOID:7400	251260
DOID:12361	275000
DOID:12361	300351
DOID:12361	603388
DOID:0060569	239850
DOID:0060560	607598
DOID:0060563	169100
DOID:0060566	236110
DOID:0060565	PS220210
DOID:11042	134750
DOID:11044	230750
DOID:12376	253400
DOID:0060578	163950
DOID:0060571	220210
DOID:0060573	193400
DOID:0060572	300963
DOID:0060575	257920
DOID:0060574	613554
DOID:0060577	248340
DOID:0060576	265050
DOID:8757	137280
DOID:0060580	605275
DOID:0060589	216340
DOID:12347	PS166200
DOID:0060582	610733
DOID:0060581	609942
DOID:0060584	613224
DOID:0060583	611553
DOID:0060586	615355
DOID:0060585	613706
DOID:0060588	616564
DOID:0060587	616559
DOID:0060591	193670
DOID:0060590	610965
DOID:0060599	302350
DOID:8712	101000
DOID:8712	162200
DOID:8712	162210
DOID:8712	162260
DOID:8712	162270
DOID:13636	PS227650
DOID:12305	308300
DOID:12306	193200
DOID:12308	237500
DOID:13641	177650
DOID:2580	PS215100
DOID:2583	601495
DOID:2583	612692
DOID:2583	613500
DOID:2583	613501
DOID:2583	613502
DOID:2583	613506
DOID:2583	615214
DOID:2582	614097
DOID:2581	215105
DOID:1270	187300
DOID:1270	600376
DOID:1270	601101
DOID:1270	615506
DOID:3883	120435
DOID:3883	609310
DOID:3883	613244
DOID:3883	614331
DOID:3883	614337
DOID:3883	614350
DOID:3883	614385
DOID:2571	246400
DOID:2571	604856
DOID:11054	109800
DOID:12387	125800
DOID:12387	304800
DOID:12388	125700
DOID:12388	304900
DOID:3890	176000
DOID:2565	217800
DOID:12399	606349
DOID:3962	188470
DOID:3969	188550
DOID:2626	260500
DOID:3981	234200
DOID:1324	211980
DOID:1324	608935
DOID:1324	612571
DOID:1324	612593
DOID:1324	614210
DOID:1312	PS603278
DOID:3911	176670
DOID:3948	202300
DOID:3928	103200
DOID:0060535	613398
DOID:0060537	252011
DOID:0060536	252010
DOID:0060539	203300
DOID:0060546	614077
DOID:0060545	614076
DOID:0060547	614171
DOID:0060549	209885
DOID:0060540	608233
DOID:0060542	614073
DOID:0060541	614072
DOID:0060544	614075
DOID:0060543	614074
DOID:6126	105580
DOID:14415	150600
DOID:8616	171000
DOID:9955	241550
DOID:9955	614435
DOID:9952	247640
DOID:9952	613065
DOID:9952	613067
DOID:1184	256300
DOID:1184	256370
DOID:1184	600995
DOID:1184	610725
DOID:1184	614196
DOID:1184	614199
DOID:1184	615008
DOID:1184	615244
DOID:1184	615573
DOID:1184	615861
DOID:1172	144600
DOID:1172	145750
DOID:1171	144650
DOID:2476	PS303350
DOID:1148	174200
DOID:1148	174500
DOID:1148	174700
DOID:1148	603596
DOID:10907	251200
DOID:10907	604321
DOID:10907	604804
DOID:10907	608393
DOID:10907	608716
DOID:10907	612703
DOID:10908	123155
DOID:10908	236600
DOID:10908	236635
DOID:10908	307000
DOID:10908	615219
DOID:2481	300607
DOID:2481	607208
DOID:2481	609304
DOID:2481	612164
DOID:2481	613402
DOID:2481	613477
DOID:2481	613720
DOID:2481	613721
DOID:2481	613722
DOID:1156	118600
DOID:1156	118610
DOID:1156	600668
DOID:13166	103920
DOID:14499	301500
DOID:14498	247100
DOID:3762	220110
DOID:3764	194080
DOID:13137	253300
DOID:3755	613118
DOID:2452	188050
DOID:2452	614486
DOID:3783	303600
DOID:14448	154230
DOID:14448	233420
DOID:14448	300018
DOID:14448	400044
DOID:14448	607080
DOID:14448	612965
DOID:14448	613080
DOID:14448	613762
DOID:14448	614279
DOID:14448	616067
DOID:14451	170500
DOID:14450	233300
DOID:14450	278850
DOID:14450	300833
DOID:14450	400045
DOID:14450	611812
DOID:14450	614324
DOID:14452	170400
DOID:14452	613345
DOID:0110586	616044
DOID:0110585	614152
DOID:0110584	600965
DOID:0110583	612642
DOID:0110582	615654
DOID:0110581	615629
DOID:0110580	615649
DOID:0110579	609965
DOID:0110578	607683
DOID:0110577	613558
DOID:0110576	613074
DOID:2513	605462
DOID:2513	613058
DOID:2513	613059
DOID:2513	613061
DOID:2513	613062
DOID:2513	613063
DOID:2512	109400
DOID:10865	100200
DOID:0110575	600994
DOID:0110574	614614
DOID:0110573	600652
DOID:0110572	608372
DOID:0110571	607841
DOID:0110570	608652
DOID:0110569	607453
DOID:0110568	608394
DOID:0110567	608224
DOID:0110566	616357
DOID:0110565	612643
DOID:2508	207600
DOID:10871	PS603075
DOID:0110564	601544
DOID:0110563	606705
DOID:0110562	614211
DOID:0110561	608645
DOID:0110560	606451
DOID:0110559	612644
DOID:0110558	600101
DOID:0110557	608641
DOID:0110556	612431
DOID:0110555	605583
DOID:0110554	606282
DOID:1206	312750
DOID:1206	613454
DOID:2538	245570
DOID:0110553	605192
DOID:0110552	606346
DOID:0110551	607017
DOID:0110550	604717
DOID:0110549	606012
DOID:0110548	603622
DOID:3852	175200
DOID:0110547	603964
DOID:0110546	602459
DOID:0110545	601868
DOID:0110544	601543
DOID:0110543	601317
DOID:13096	182410
DOID:3803	218800
DOID:3805	175800
DOID:13099	252350
DOID:13099	300845
DOID:13099	607151
DOID:13099	608796
DOID:13099	614042
DOID:13099	615750
DOID:10825	145500
DOID:10825	603918
DOID:10825	604329
DOID:10825	607329
DOID:10825	608742
DOID:10825	610261
DOID:10825	610262
DOID:10825	610948
DOID:10825	611014
DOID:0110599	608644
DOID:0110598	613807
DOID:3827	142340
DOID:3827	222400
DOID:3827	610187
DOID:0050489	138800
DOID:0050489	300273
DOID:0050489	606082
DOID:0110597	615444
DOID:0110596	615294
DOID:0110595	243605
DOID:0110594	244400
DOID:0110593	601369
DOID:0110592	616968
DOID:0110591	601412
DOID:0110590	616697
DOID:0110589	616707
DOID:0110588	616340
DOID:0110587	616969
DOID:0050475	277600
DOID:0050475	608328
DOID:0050475	613195
DOID:0050475	614819
DOID:0050474	256500
DOID:0050473	203800
DOID:0050472	158000
DOID:0050477	177200
DOID:0050476	302060
DOID:0080201	261540
DOID:0050471	160980
DOID:0050471	605244
DOID:0050471	608837
DOID:0050470	246200
DOID:8691	254400
DOID:6039	155720
DOID:6039	606660
DOID:6039	606661
DOID:0050469	218040
DOID:0050464	228000
DOID:0050463	114290
DOID:0050462	201750
DOID:0050462	207410
DOID:0050461	208400
DOID:0050468	153300
DOID:0050467	133200
DOID:0050466	609192
DOID:0050466	610168
DOID:0050466	613795
DOID:0050466	614816
DOID:0050465	158320
DOID:0050460	194190
DOID:0050458	607785
DOID:0050453	300067
DOID:0050453	300215
DOID:0050453	607432
DOID:0050453	611603
DOID:0050453	614019
DOID:0050453	615191
DOID:0050452	610377
DOID:0050450	263800
DOID:0050457	305700
DOID:0050457	400042
DOID:0050454	300049
DOID:0050454	608097
DOID:0050454	608098
DOID:0050454	612881
DOID:0050454	615544
DOID:0050449	167200
DOID:0050449	167210
DOID:0050448	193900
DOID:0050448	615785
DOID:0050441	272200
DOID:0050440	151660
DOID:0050440	604367
DOID:0050440	608600
DOID:0050440	613877
DOID:0050440	615238
DOID:0050445	300554
DOID:0050445	307800
DOID:0050444	266510
DOID:0050439	PS276900
DOID:0050438	136680
DOID:0050437	300257
DOID:0050436	253250
DOID:0050431	PS107970
DOID:0050430	171400
DOID:0050434	170390
DOID:0050433	600072
DOID:0050432	608631
DOID:0050432	608638
DOID:0050432	608781
DOID:0050432	609954
DOID:0110542	601316
DOID:0110541	124900
DOID:0110540	614861
DOID:0050428	600962
DOID:0050428	613000
DOID:0050428	615735
DOID:0110539	616705
DOID:0110538	614414
DOID:0110537	614899
DOID:0050425	102300
DOID:0050425	610438
DOID:0050425	610439
DOID:0050425	611185
DOID:0050425	611242
DOID:0050425	612853
DOID:0050425	615197
DOID:0110536	613453
DOID:0110535	601071
DOID:0110534	613916
DOID:0110533	615429
DOID:0050429	169600
DOID:0110532	614617
DOID:0050424	175100
DOID:0050424	608456
DOID:0110531	613392
DOID:0110530	614944
DOID:9970	601665
DOID:0110528	613685
DOID:0110527	601072
DOID:0110526	613307
DOID:0110525	613079
DOID:0110524	615540
DOID:0110523	613718
DOID:0050419	610984
DOID:0110522	612789
DOID:0110521	614934
DOID:0110529	613391
DOID:0110520	600974
DOID:0110517	610212
DOID:0110516	610248
DOID:0110515	611451
DOID:0110514	610143
DOID:0110513	613865
DOID:0110512	600971
DOID:0110511	610220
DOID:0110510	609952
DOID:0110519	610419
DOID:0110518	610265
DOID:0110506	610153
DOID:0110505	609439
DOID:0110504	609946
DOID:0110503	609647
DOID:0110502	612433
DOID:0110501	610154
DOID:0110500	609646
DOID:0110509	609706
DOID:0110508	609941
DOID:10892	146450
DOID:10892	300633
DOID:10892	300758
DOID:10892	300856
DOID:0110507	600792
DOID:9821	303100
DOID:9822	613105
DOID:9827	179300
DOID:1094	143465
DOID:1094	608903
DOID:1094	608904
DOID:1094	608905
DOID:1094	608906
DOID:1094	612311
DOID:1094	612312
DOID:1099	604131
DOID:9849	156000
DOID:1062	134600
DOID:1062	613388
DOID:1062	615605
DOID:1060	234500
DOID:1064	219750
DOID:1064	219800
DOID:1064	219900
DOID:2394	167000
DOID:2394	607893
DOID:1067	137750
DOID:1067	177700
DOID:1067	601682
DOID:1067	602429
DOID:1067	603383
DOID:1067	606689
DOID:1067	608695
DOID:1067	608696
DOID:1067	609745
DOID:1067	609887
DOID:1067	610535
DOID:1067	611274
DOID:1067	611276
DOID:1067	613100
DOID:1056	309000
DOID:9808	233450
DOID:1070	137760
DOID:2352	231100
DOID:2352	PS235200
DOID:3687	540000
DOID:1024	607572
DOID:1024	609888
DOID:1024	613407
DOID:2340	123100
DOID:2340	182212
DOID:2340	600593
DOID:2340	600775
DOID:2340	604757
DOID:2340	615314
DOID:1040	109543
DOID:1040	151400
DOID:1040	609630
DOID:1040	612557
DOID:1040	612558
DOID:1040	612559
DOID:2373	130600
DOID:2373	611804
DOID:2377	612594
DOID:2377	612595
DOID:2377	612596
DOID:14365	212140
DOID:13042	265380
DOID:4971	254450
DOID:3649	245348
DOID:3649	245349
DOID:3649	312170
DOID:3649	608782
DOID:3649	614111
DOID:3633	248510
DOID:3635	PS601462
DOID:4997	131300
DOID:4997	606631
DOID:4990	190300
DOID:4990	602134
DOID:4990	611456
DOID:4990	614782
DOID:2339	123500
DOID:14323	154700
DOID:4998	150230
DOID:3652	220111
DOID:3652	256000
DOID:3651	266150
DOID:14330	168600
DOID:14330	300557
DOID:14330	556500
DOID:14330	602404
DOID:14330	606852
DOID:14330	613164
DOID:3659	269921
DOID:3659	604369
DOID:0110699	146520
DOID:0110698	605389
DOID:0110683	616330
DOID:0110682	614198
DOID:0110681	616313
DOID:0110680	616314
DOID:0110679	608931
DOID:0110678	605809
DOID:0110677	616324
DOID:0110676	614750
DOID:0110675	616326
DOID:0110674	616304
DOID:0110673	616720
DOID:0110672	617239
DOID:0110671	254210
DOID:0110670	616325
DOID:0110669	616228
DOID:0110668	254300
DOID:0110667	603034
DOID:0110666	616321
DOID:0110665	616322
DOID:0110664	616323
DOID:14283	259100
DOID:14289	224700
DOID:14291	151100
DOID:14291	611554
DOID:14291	613707
DOID:0050593	613085
DOID:0050593	613086
DOID:0050597	181460
DOID:0050592	PS208500
DOID:0050591	106600
DOID:0050591	150400
DOID:0050591	313500
DOID:0050591	602639
DOID:0050591	604625
DOID:0050591	610926
DOID:0050590	202700
DOID:0050590	300299
DOID:0050590	610738
DOID:0050590	612541
DOID:0050590	613107
DOID:0050590	615285
DOID:0050590	616022
DOID:0110616	612274
DOID:0110615	615482
DOID:0110614	608646
DOID:0110613	614017
DOID:0110612	612518
DOID:0110611	615504
DOID:0110610	617091
DOID:0050585	PS608594
DOID:0050589	PS266600
DOID:0050588	613150
DOID:0050588	613151
DOID:0050588	613152
DOID:0050588	613153
DOID:0050588	613154
DOID:0050588	613155
DOID:0050588	613156
DOID:0050588	614643
DOID:0050588	614830
DOID:0050588	615041
DOID:0050588	615181
DOID:0050588	615249
DOID:0050588	615287
DOID:0050588	615350
DOID:0050588	615351
DOID:0050588	616052
DOID:0050588	616094
DOID:0110619	616726
DOID:0050587	613229
DOID:0110618	613193
DOID:0110617	608647
DOID:0050580	153100
DOID:0050580	153200
DOID:0050580	247440
DOID:0050580	611944
DOID:0050580	613480
DOID:0050580	615907
DOID:0110605	611884
DOID:0110604	614874
DOID:0110603	616481
DOID:0050579	613507
DOID:0110602	612649
DOID:0110601	612650
DOID:8567	236000
DOID:8567	300221
DOID:8567	400021
DOID:0110600	615872
DOID:0050574	236792
DOID:0050571	212066
DOID:0050571	266265
DOID:0050571	300896
DOID:0050571	603585
DOID:0050571	606056
DOID:0050571	607091
DOID:0050571	608779
DOID:0050571	611182
DOID:0050571	611209
DOID:0050571	613489
DOID:0050571	613612
DOID:0050571	614576
DOID:0050571	614727
DOID:0050578	613587
DOID:0110609	615451
DOID:0050577	218330
DOID:0050577	613610
DOID:0110608	614935
DOID:0050576	266900
DOID:0050576	606995
DOID:0050576	606996
DOID:0050576	609254
DOID:0050576	610189
DOID:0050576	613615
DOID:0110607	615505
DOID:0050575	600721
DOID:0050575	613657
DOID:0110606	610852
DOID:0050570	212065
DOID:0050570	300884
DOID:0050570	300934
DOID:0050570	601110
DOID:0050570	602579
DOID:0050570	603147
DOID:0050570	607143
DOID:0050570	607906
DOID:0050570	608093
DOID:0050570	608104
DOID:0050570	608540
DOID:0050570	608776
DOID:0050570	608799
DOID:0050570	609180
DOID:0050570	610768
DOID:0050570	612015
DOID:0050570	612379
DOID:0050570	612937
DOID:0050570	613661
DOID:0050570	614507
DOID:0050570	614921
DOID:0050570	615042
DOID:0050570	615596
DOID:0050570	615597
DOID:0050570	616457
DOID:0050569	210600
DOID:0050569	606744
DOID:0050569	613676
DOID:0050569	613823
DOID:0050569	614728
DOID:0050569	614851
DOID:0050569	615807
DOID:0050568	122600
DOID:0050568	277300
DOID:0050568	608681
DOID:0050568	609813
DOID:0050568	613686
DOID:0050561	606369
DOID:0050560	236670
DOID:0050560	253280
DOID:0050567	119530
DOID:0050567	600625
DOID:0050567	600757
DOID:0050567	602966
DOID:0050567	608371
DOID:0050567	608874
DOID:0050567	610361
DOID:0050567	612858
DOID:0050567	613705
DOID:0050567	613857
DOID:0050567	615892
DOID:0050566	300030
DOID:0050566	300066
DOID:0050566	300614
DOID:0050566	300914
DOID:0050566	304400
DOID:0050566	304500
DOID:0050565	607197
DOID:0050565	PS220290
DOID:0050564	PS124900
DOID:8584	113970
DOID:0050559	253800
DOID:0050558	254090
DOID:0050557	254100
DOID:0050556	271245
DOID:0050554	301310
DOID:0110663	601462
DOID:0110662	608930
DOID:0110661	617143
DOID:0110660	610542
DOID:8538	267730
DOID:0050548	162400
DOID:0050548	201300
DOID:0050548	256800
DOID:0050548	256860
DOID:0050548	310470
DOID:0050548	608088
DOID:0050548	608654
DOID:0050548	613115
DOID:0050548	613640
DOID:0050548	613708
DOID:0050548	614116
DOID:0050548	614213
DOID:0050548	614653
DOID:0050548	615548
DOID:0050548	615632
DOID:0050548	616488
DOID:0110659	616040
DOID:0050547	155240
DOID:0110658	616227
DOID:0050546	613743
DOID:0110657	615120
DOID:0110656	616249
DOID:8534	109350
DOID:0110655	616247
DOID:0110654	613485
DOID:0110653	612955
DOID:0050540	145900
DOID:0050545	306955
DOID:0050545	605376
DOID:0050545	606325
DOID:0050545	613751
DOID:0050545	614779
DOID:10780	PS133100
DOID:0110652	611820
DOID:0110651	611819
DOID:0110650	611818
DOID:0110648	613693
DOID:0050536	269000
DOID:0110647	613695
DOID:0050535	133780
DOID:0050535	305390
DOID:0050535	601813
DOID:0050535	605750
DOID:0050535	613310
DOID:0110646	603830
DOID:0110645	613688
DOID:0110644	192500
DOID:0050539	118230
DOID:0050539	604484
DOID:0050530	253550
DOID:0050534	PS310500
DOID:8552	608232
DOID:9883	300376
DOID:0110640	613205
DOID:9884	158800
DOID:9884	159050
DOID:9884	309930
DOID:9884	309950
DOID:9884	310000
DOID:9884	310095
DOID:9884	600416
DOID:0110638	609456
DOID:0050526	137200
DOID:0110637	608840
DOID:0110636	607855
DOID:0050524	606391
DOID:0110635	606612
DOID:0110634	604801
DOID:0110633	602771
DOID:0050529	271150
DOID:0110632	602541
DOID:0050528	234050
DOID:0110631	253900
DOID:0110639	613204
DOID:0110630	604928
DOID:9870	230350
DOID:9870	230400
DOID:0110627	615500
DOID:0110626	606763
DOID:0110625	615067
DOID:0110624	616037
DOID:0110623	613808
DOID:8545	154275
DOID:8545	154276
DOID:8545	600467
DOID:8545	601888
DOID:0110622	612444
DOID:0110621	614679
DOID:0110620	617092
DOID:0110629	222300
DOID:0110628	615481
DOID:0050629	225750
DOID:0050629	610181
DOID:0050629	610329
DOID:0050629	610333
DOID:0050629	612952
DOID:0050629	615010
DOID:0050629	615846
DOID:0050628	PS604348
DOID:14669	101800
DOID:14669	614613
DOID:14671	243150
DOID:14670	239800
DOID:0050604	607778
DOID:0050603	200500
DOID:0050602	231550
DOID:0050601	103285
DOID:0050606	101900
DOID:0050605	201100
DOID:0050600	600501
DOID:13317	256450
DOID:13317	601820
DOID:13317	602485
DOID:13317	606762
DOID:13317	609968
DOID:13317	609975
DOID:13317	610021
DOID:0110814	615686
DOID:0110813	615681
DOID:0110812	615685
DOID:0110811	600363
DOID:0110810	270800
DOID:0110819	616451
DOID:0110818	616282
